SUBJECT,SURVEY_DAY,ADM0_NAME,items,length
604,1,Romania,"['apa minerala', 'ardei gras', 'bulion de gaina', 'carne de pasare', 'cartofi', 'cartofi pai', 'ceapa', 'ciocolata', 'cirese', 'condimente', 'drojdie', 'faina', 'inghetata', 'lapte', 'morcovi', 'ou (crud)', 'paine', 'paine prajita', 'pasta de rosii', 'patrunjel', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",28
605,1,Romania,"['apa', 'bors crud', 'cascaval', 'ceai', 'ceapa', 'coacaze', 'costita afumata', 'fasole boabe', 'lapte batut', 'morcovi', 'ou preparat', 'paine', 'pasta de rosii', 'pastarnac', 'patrunjel', 'patrunjel radacina', 'piper', 'sare', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",23
606,1,Romania,"['apa', 'apa plata', 'ardei gras', 'biscuiti cu ciocolata', 'bors crud', 'carne de pasare', 'cartofi', 'castravete', 'ceapa', 'ceapa rosie', 'cereale', 'dulceata capsuni', 'fasole verde', 'iaurt', 'lapte', 'masline', 'morcovi', 'mustar', 'otet', 'ou (crud)', 'paine', 'pastrama', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'smantana', 'suc de fructe', 'telina', 'ulei', 'unt', 'varza', 'verdeata']",33
607,1,Romania,"['apa', 'bors crud', 'branza topita', 'cacao', 'ceapa', 'costita', 'esenta de rom', 'faina', 'fasole boabe', 'morcovi', 'ou (crud)', 'ou fiert', 'paine', 'pastarnac', 'patrunjel radacina', 'pepene verde', 'sare', 'smantana de frisca', 'suc', 'telina', 'ulei', 'verdeata', 'zahar']",23
608,1,Romania,"['apa', 'ardei gras', 'banana', 'bors crud', 'bulion de rosii', 'carne de pui', 'cartof natur', 'cartofi', 'ceai', 'ceapa', 'faina', 'lapte', 'malai', 'miere de albine', 'morcovi', 'ou (crud)', 'ou preparat', 'paine', 'patrunjel radacina', 'piept de pasare preparat', 'piper', 'rosie', 'sare', 'ulei', 'unt', 'usturoi', 'verdeata', 'vin', 'zahar']",29
609,1,Romania,"['bere', 'cartofi pai', 'ceapa', 'condimente', 'faina', 'lapte', 'marar', 'mazare verde', 'morcovi', 'orez', 'paine', 'pasta de rosii', 'sare', 'ulei', 'zahar']",15
610,1,Romania,"['bors crud', 'branza', 'carne', 'ceai', 'ceapa', 'kiwi', 'mamaliga', 'mar', 'morcovi', 'orez', 'ou (crud)', 'patrunjel radacina', 'rosie', 'rosii in bulion', 'sare', 'smantana', 'supa de oase', 'verdeata']",18
611,1,Romania,"['ardei gras', 'arome', 'bulion de rosii', 'carne de pui', 'cartofi', 'cascaval', 'ceapa', 'cola', 'faina', 'fructe', 'iaurt mic', 'lapte', 'mar', 'margarina', 'morcovi', 'ou (crud)', 'paine', 'pesmet', 'piper', 'praf de copt', 'salam victoria', 'sare', 'telina', 'ulei', 'verdeata', 'zahar']",26
612,1,Romania,"['apa', 'ardei gras', 'bulion de carne', 'carne de pasare', 'ceapa', 'morcovi', 'orez', 'piper', 'sare', 'taitei', 'telina', 'ulei', 'verdeata']",13
613,1,Romania,"['apa', 'biscuiti', 'bors crud', 'bulion de carne', 'carne de pasare', 'cartofi pai', 'ceai', 'ceapa', 'costita afumata', 'dulceata', 'fasole boabe', 'morcovi', 'orez', 'paine', 'pastarnac', 'patrunjel radacina', 'piper', 'sare', 'telina', 'ulei', 'verdeata']",21
614,1,Romania,"['apa', 'ardei', 'bors crud', 'carnat preparat', 'ceapa', 'cimbru', 'costita afumata', 'fasole boabe', 'lapte', 'morcovi', 'ou fiert', 'paine', 'para', 'pastarnac', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'strugure', 'suc de coacaze', 'taitei', 'telina', 'ulei', 'varza', 'verdeata', 'zahar']",26
615,1,Romania,"['apa', 'arome', 'branza', 'bulion de legume', 'ceapa verde', 'cereale', 'ciocolata', 'cirese', 'condimente', 'drojdie', 'faina', 'gelatina', 'iaurt', 'lapte', 'orez', 'ou (crud)', 'ou preparat', 'paine', 'paine prajita', 'pasta de rosii', 'piscot', 'salata verde', 'salatini', 'sare', 'smantana', 'smantana de frisca', 'ulei', 'untura', 'usturoi verde', 'zahar']",30
616,1,Romania,"['apa', 'apa minerala', 'ardei', 'bors crud', 'carne de pui', 'cartofi pai', 'dovlecel', 'morcovi', 'ou ochi', 'patrunjel radacina', 'rosie', 'sare', 'sticksuri', 'verdeata']",14
617,1,Romania,"['apa', 'bautura fanta de portocale', 'biscuiti cu crema eugenia', 'bors crud', 'carne de pui', 'cartofi', 'ceapa', 'ciocolata', 'cola', 'costita', 'drojdie', 'faina', 'fasole boabe', 'iaurt', 'lapte', 'morcovi', 'ou (crud)', 'paine', 'parizer', 'pasta de rosii', 'pastarnac', 'patrunjel', 'patrunjel radacina', 'piper', 'ridichi', 'sare', 'suc natural piersici', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",32
618,1,Romania,"['paine', 'sunca', 'unt']",3
619,1,Romania,"['apa', 'ardei', 'ardei gras', 'arome', 'banana', 'branza vaci', 'bulion de gaina', 'carne de pasare', 'carne de pui', 'carne de vita tocata', 'ceapa', 'cereale', 'corn', 'covrigi cu susan', 'faina', 'gris', 'lapte', 'limonada', 'morcovi', 'orez', 'ou (crud)', 'paine', 'pesmet', 'piper', 'rosie', 'sare', 'smantana', 'stafide', 'taitei', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",34
620,1,Romania,"['apa', 'ardei gras', 'biscuiti', 'bulion de gaina', 'carne de pasare', 'cartofi', 'ceai', 'ceapa', 'dulciuri', 'fidea', 'morcovi', 'paine', 'pate', 'piper', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'verdeata']",20
621,1,Romania,"['apa', 'biscuiti cu crema eugenia', 'branza vaci', 'bulion de carne', 'ceapa', 'faina', 'lapte', 'mar', 'morcovi', 'orez', 'ou (crud)', 'ou preparat', 'paine', 'parizer pui', 'paste fainoase', 'piper', 'pulpa de pui preparata', 'rosie', 'salam', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",26
622,1,Romania,"['apa', 'carne de pui', 'cartofi', 'ceapa', 'ciocolata', 'drojdie', 'faina', 'gris', 'iaurt', 'lapte', 'marar', 'margarina', 'morcovi', 'otet', 'ou (crud)', 'paine', 'pasta de rosii', 'pate', 'patrunjel', 'piper', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata', 'vinete', 'zahar']",28
623,1,Romania,"['apa', 'ardei gras', 'bulion de rosii', 'cartofi', 'ceapa', 'fasole verde', 'lapte', 'marar', 'morcovi', 'ou preparat', 'paine', 'para', 'parizer', 'piper', 'sare', 'smantana', 'suc de portocale', 'telina', 'ulei', 'verdeata']",20
624,1,Romania,"['apa', 'ardei', 'baton cu cereale', 'biscuiti', 'carne de porc', 'carne de vita tocata', 'ceapa', 'faina', 'legume preparate', 'mar', 'miere de albine', 'orez', 'ou (crud)', 'paine', 'pesmet', 'piper', 'rosie', 'sare', 'scortisoara', 'ulei', 'verdeata', 'zahar']",22
625,1,Romania,"['apa', 'cartofi', 'castravete murat', 'ceapa', 'compot de prune', 'condimente', 'drojdie', 'faina', 'fasole boabe', 'lapte', 'mar', 'morcovi', 'ou (crud)', 'paine', 'pasta de rosii', 'piper', 'sare', 'scortisoara', 'ulei', 'zahar']",20
626,1,Romania,"['apa', 'ardei gras', 'bors crud', 'cartofi', 'ceapa', 'corn', 'fasole verde', 'fructe', 'morcovi', 'orez fiert', 'ou (crud)', 'patrunjel radacina', 'peste preparat', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",19
627,1,Romania,"['apa', 'biscuiti', 'carne', 'ceapa', 'cereale', 'lapte', 'ou (crud)', 'paine', 'paine alba', 'piper', 'rosie', 'sare', 'ulei', 'unt', 'usturoi', 'zahar']",16
628,1,Romania,"['apa', 'banana', 'cartofi', 'ceapa', 'condimente', 'faina', 'mar', 'morcovi', 'ou (crud)', 'pasta de rosii', 'patrunjel', 'piper', 'sare', 'ulei', 'zeama de lamaie']",15
629,1,Romania,"['apa', 'apa minerala', 'ardei', 'bors crud', 'branza topita', 'carne de porc', 'cartofi pai', 'chipsuri', 'dovlecel', 'ice coffee', 'kaizer', 'mar', 'morcovi', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'seminte de floarea soarelui prajite', 'suc', 'telina', 'ulei', 'verdeata']",22
630,1,Romania,"['apa', 'ardei gras', 'bors crud', 'carne de porc', 'cartofi', 'cascaval', 'castravete', 'ceapa', 'ceapa rosie', 'fasole boabe', 'grapefruit', 'masline', 'morcovi', 'mustar', 'otet', 'ou (crud)', 'paine', 'paine prajita', 'pasta de rosii', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'sunca presata', 'ulei', 'verdeata']",26
631,1,Romania,"['ardei gras', 'bulion de gaina', 'carne de pasare', 'cartofi pai', 'castravete', 'ceapa', 'gem', 'inghetata', 'lapte', 'legume preparate', 'marar', 'morcovi', 'ou preparat', 'paine', 'pulpa de pui preparata', 'sare', 'smantana', 'suc', 'taitei', 'telina', 'ulei', 'usturoi', 'verdeata']",23
632,1,Romania,"['apa', 'biscuiti cu crema', 'carne de pui', 'ceapa', 'faina', 'guma de mestecat', 'inghetata', 'lapte', 'morcovi', 'mustar', 'orez', 'ou (crud)', 'paine', 'pesmet', 'piersica', 'sare', 'taitei', 'telina', 'ulei', 'verdeata', 'zahar']",21
633,1,Romania,"['apa', 'ardei gras', 'bors crud', 'carne de pasare', 'cartofi', 'ceapa', 'fasole verde', 'lapte', 'lapte de capra', 'morcovi', 'orez', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'seminte de floarea soarelui prajite', 'smantana', 'telina', 'ulei', 'varza', 'verdeata', 'zahar']",22
634,1,Romania,"['apa', 'ardei gras', 'biscuiti', 'bors crud', 'cartofi', 'cascaval', 'ceai', 'ceapa', 'fasole verde', 'lamaie', 'lapte', 'mar', 'morcovi', 'paine', 'parizer', 'patrunjel radacina', 'pepene verde', 'rosie', 'sare', 'telina', 'ulei', 'unt', 'varza', 'verdeata']",24
635,1,Romania,"['apa', 'branza vaci', 'ceapa', 'condimente', 'gris', 'mar', 'morcovi', 'ou (crud)', 'paine', 'paste fainoase', 'sare', 'suc', 'telina', 'ulei', 'verdeata', 'vinete']",16
636,1,Romania,"['apa', 'branza telemea', 'carne', 'carne de vitel', 'cartofi pai', 'cascaval', 'ceapa', 'ciocolata calda', 'crenvursti', 'inghetata', 'lapte', 'malai', 'morcovi', 'orez', 'ou (crud)', 'paine', 'paine alba', 'patrunjel radacina', 'piper', 'salam', 'sare', 'smantana', 'suc', 'telina', 'ulei', 'usturoi', 'verdeata', 'zeama de lamaie']",28
637,1,Romania,"['apa', 'ardei gras', 'bors crud', 'cartofi', 'cartofi pai', 'ceapa', 'faina', 'fasole verde', 'ficat de pui preparat', 'mar', 'morcovi', 'ou (crud)', 'paine', 'paste fainoase', 'pate', 'patrunjel radacina', 'pesmet', 'rosie', 'sare', 'suc', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'zahar']",26
638,1,Romania,"['apa', 'ardei capia', 'bors crud', 'bulion de carne', 'carne de pasare preparata', 'cartofi', 'cascaval', 'ceapa', 'ciolan afumat', 'ciuperci', 'condimente', 'drojdie', 'faina', 'marar', 'morcovi', 'orez', 'paine', 'para', 'pasta de peste', 'pasta de rosii', 'patrunjel radacina', 'pepene', 'piper', 'pruna', 'salam', 'sare', 'sunca', 'ulei', 'verdeata']",29
639,1,Romania,"['apa', 'bors crud', 'bulion de carne', 'carne', 'ceai', 'ceapa', 'cereale', 'corn', 'crenvursti', 'faina', 'iaurt', 'lapte', 'mar', 'morcovi', 'mustar', 'orez', 'ou (crud)', 'paine', 'piper', 'portocala', 'salam', 'sare', 'spanac', 'ulei', 'unt', 'verdeata']",26
640,1,Romania,"['apa', 'bulion de carne', 'carnat preparat', 'ceapa', 'cereale', 'covrig', 'ficat de pui preparat', 'lapte', 'mar', 'marar', 'morcovi', 'orez', 'otet', 'paine', 'piper', 'rosie', 'sare', 'ulei', 'varza']",19
641,1,Romania,"['apa', 'banana', 'biscuiti digestivi', 'bors crud', 'castravete murat', 'ceapa', 'coaja de lamaie', 'costita afumata', 'faina', 'fasole boabe', 'iaurt', 'lapte', 'margarina', 'morcovi', 'ou (crud)', 'paine', 'pasta de rosii', 'pastarnac', 'patrunjel', 'patrunjel radacina', 'piper', 'sare', 'suc natural de fructe', 'telina', 'ulei', 'vanilie', 'verdeata', 'zahar']",28
642,1,Romania,"['apa', 'biscuiti', 'biscuiti cu crema eugenia', 'branza telemea', 'cartof natur', 'ceai de plante', 'ceapa', 'lamaie', 'lapte', 'mar', 'miere de albine', 'morcovi', 'paine', 'piept de pui preparat', 'plante de ceai', 'sare', 'taitei', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",22
643,1,Romania,"['apa', 'apa plata', 'cascaval', 'ceapa', 'faina', 'fructe', 'inghetata', 'mar', 'ou preparat', 'paine', 'salam', 'smantana', 'spanac', 'usturoi']",14
644,1,Romania,"['apa', 'ardei gras', 'bors crud', 'branza telemea', 'carne de pasare', 'cartofi', 'ceai', 'ceapa', 'ciocolata', 'condimente', 'dulceata', 'fasole verde', 'mar', 'morcovi', 'paine', 'paste fainoase', 'patrunjel radacina', 'portocala', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'varza', 'verdeata']",25
645,1,Romania,"['apa', 'ardei', 'bors crud', 'carne de porc', 'dovlecel', 'mar', 'morcovi', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'unt', 'verdeata']",13
646,1,Romania,"['apa', 'branza', 'carne preparata', 'cartofi', 'cascaval', 'condimente', 'drojdie', 'faina', 'lapte', 'paine', 'pasta de rosii', 'rosie', 'sare', 'ulei', 'unt']",15
647,1,Romania,"['apa', 'bors crud', 'cacao', 'capsuni', 'cas', 'ceai', 'ceapa', 'ciocolata amaruie', 'costita afumata', 'faina', 'fasole boabe', 'iaurt', 'morcovi', 'ou (crud)', 'ou fiert', 'paine', 'pastarnac', 'patrunjel radacina', 'praf de copt', 'rosie', 'sare', 'smantana de frisca', 'sunca', 'telina', 'ulei', 'unt', 'verdeata', 'zahar', 'zahar vanilat']",29
648,1,Romania,"['apa', 'ardei gras', 'branza oaie', 'bulion de vita', 'carne de vita', 'cascaval', 'ceai', 'ceapa', 'inghetata de vanilie', 'mamaliga', 'morcovi', 'paine', 'sare', 'smantana', 'suc', 'taitei', 'telina', 'ulei', 'unt', 'verdeata']",20
649,1,Romania,"['apa', 'ardei', 'bors crud', 'branza telemea', 'bulion de carne', 'cacao', 'carne', 'carne de pui preparata', 'ceapa', 'condimente', 'dovlecel', 'faina', 'fasole verde', 'friptura de vita', 'fructe', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'paste fainoase', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'ulei', 'unt', 'verdeata', 'zahar']",29
650,1,Romania,"['ardei', 'carne', 'cartofi', 'cas', 'castravete', 'ceai de plante', 'ceapa', 'cirese', 'coaja de lamaie', 'condimente', 'faina', 'lamaie', 'lapte', 'margarina', 'miere de albine', 'morcovi', 'orez', 'ou (crud)', 'paine', 'paine alba', 'pasta de rosii', 'piper', 'rosie', 'sana', 'sare', 'ulei', 'usturoi', 'vanilie', 'zahar']",29
651,1,Romania,"['ardei gras', 'banana', 'bulion de gaina', 'carne de pasare', 'cartofi pai', 'ceapa', 'iaurt', 'mar', 'morcovi', 'ou preparat', 'paine', 'sare', 'smantana', 'suc de portocale', 'taitei', 'telina', 'ulei', 'verdeata']",18
652,1,Romania,"['apa', 'bomboane', 'bulion de legume', 'bulion de rosii', 'carne', 'cartof natur', 'ceapa', 'chimen', 'condimente', 'crenvursti', 'faina', 'morcovi', 'mustar', 'paste fainoase', 'salata verde', 'sare', 'smantana', 'telina', 'ulei', 'verdeata', 'zeama de lamaie']",21
653,1,Romania,"['apa', 'branza', 'carne de porc', 'carne de vitel', 'cartofi', 'ceapa', 'cereale', 'faina', 'lapte', 'mamaliga', 'mar', 'morcovi', 'orez', 'ou (crud)', 'patrunjel radacina', 'pesmet', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'verdeata', 'zeama de lamaie']",23
654,1,Romania,"['apa', 'ardei gras', 'bors crud', 'branza', 'cartofi', 'ceapa', 'ciuperci preparate', 'condimente', 'drojdie', 'faina', 'fasole verde', 'ficat de pui preparat', 'morcovi', 'pasta de rosii', 'patrunjel radacina', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",21
655,1,Romania,"['amestec legume deshidratate', 'apa', 'ardei gras', 'bors crud', 'bulion de rosii', 'carne de porc', 'cartofi', 'ceai de tei', 'ceapa', 'ciocolata', 'compot de mere', 'covrig', 'lamaie', 'lapte', 'marar', 'morcovi', 'otet', 'paine', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'smantana', 'suc de morcov', 'sunca de pui', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'zahar']",31
656,1,Romania,"['apa', 'ardei', 'bors crud', 'cartofi la cuptor', 'ceai', 'ceapa', 'cereale', 'copane de pui preparate', 'dovlecel', 'fasole verde', 'ficat de porc preparat', 'gem de piersici', 'lapte', 'mar', 'morcovi', 'muschi preparat', 'patrunjel radacina', 'rosie', 'sare', 'ulei', 'verdeata']",21
657,1,Romania,"['apa', 'bulion de rosii', 'carne de porc', 'carne de vita', 'ceapa', 'chipsuri', 'faina', 'iaurt cu fructe', 'inghetata', 'mamaliga', 'orez', 'ou (crud)', 'paine', 'piper', 'sare', 'suc', 'ulei', 'unt', 'varza murata', 'zahar']",20
658,1,Romania,"['apa', 'apa plata', 'bors crud', 'branza', 'branza topita', 'bulion de rosii', 'carne de porc', 'carne de vita', 'ceapa', 'costita afumata', 'covrig', 'faina', 'fasole boabe', 'floricele porumb', 'lapte', 'mamaliga', 'mar', 'morcovi', 'napolitana cu cacao', 'orez', 'ou (crud)', 'paine', 'pastarnac', 'patrunjel radacina', 'piper', 'salam de vara', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'varza murata', 'verdeata', 'zahar']",34
659,1,Romania,"['apa', 'apa plata', 'ardei gras', 'bors crud', 'carnat preparat', 'cartofi', 'cartofi pai', 'ceapa', 'chipsuri', 'coaja de lamaie', 'dulceata', 'faina', 'fasole verde', 'lapte', 'mar', 'margarina', 'morcovi', 'ou (crud)', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'strugure', 'telina', 'ulei', 'unt', 'vanilie', 'varza', 'verdeata', 'vinete', 'zahar']",31
660,1,Romania,"['apa', 'ardei gras', 'bors crud', 'carne preparata', 'cartofi', 'ceai', 'ceapa', 'fasole verde', 'galbenus crud', 'lapte', 'morcovi', 'mustar', 'ou (crud)', 'paine', 'paste fainoase', 'patrunjel radacina', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata', 'vinete', 'zahar', 'zeama de lamaie']",25
661,1,Romania,"['apa', 'banana', 'branza telemea', 'cereale', 'condimente', 'lapte', 'paste fainoase', 'sare', 'ulei']",9
662,1,Romania,"['bors crud', 'branza topita', 'carnat preparat', 'carne', 'cartofi pai', 'castravete', 'ceai', 'ceapa', 'morcovi', 'napolitana', 'orez', 'ou (crud)', 'paine', 'parizer din piept de pui', 'pate', 'patrunjel radacina', 'portocala', 'rosii in bulion', 'sare', 'supa de oase', 'verdeata']",21
663,1,Romania,"['apa', 'ardei gras', 'banana', 'biscuiti cu crema eugenia', 'bors crud', 'branza topita', 'carne de pasare', 'carne de porc', 'carne de pui', 'carne de vita', 'cartofi', 'castravete', 'ceapa', 'faina', 'fasole verde', 'foi de vita', 'iaurt', 'lapte', 'morcovi', 'muschi file preparat', 'orez', 'ou (crud)', 'paine graham', 'patrunjel radacina', 'pesmet', 'piper', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'varza', 'verdeata']",33
664,1,Romania,"['apa', 'banana', 'cartofi', 'ceai de menta', 'lapte', 'margarina', 'miere de albine', 'paine', 'rosie', 'sare', 'suc de fructe', 'unt']",12
665,1,Romania,"['ananas', 'apa', 'ardei', 'ardei capia', 'ardei gras', 'branza vaci', 'bulion de carne', 'carne de pui', 'cartofi', 'castravete', 'ceai', 'ceapa', 'fasole verde', 'marar', 'morcovi', 'orez', 'ou fiert', 'paine', 'piersica', 'piper', 'rosie', 'sare', 'ulei', 'zeama de lamaie']",24
666,1,Romania,"['apa', 'branza', 'cafea', 'caras prajit', 'ceapa', 'gris', 'kiwi', 'lapte', 'mar', 'morcovi', 'otet', 'ou (crud)', 'paine', 'portocala', 'salam', 'sare', 'suc', 'telina', 'ulei', 'usturoi', 'verdeata']",21
667,1,Romania,"['apa', 'branza telemea', 'carne de pui la gratar', 'cartofi pai', 'cereale', 'compot de caise', 'condimente', 'inghetata', 'lapte', 'paine', 'paste fainoase', 'sare', 'ulei']",13
668,1,Romania,"['cartofi', 'crenvursti', 'lapte', 'mar', 'miere de albine', 'ou preparat', 'paine', 'sare', 'unt']",9
669,1,Romania,"['ardei gras', 'bulion de gaina', 'carne de pasare', 'cartofi pai', 'ceapa', 'jambon', 'mar', 'morcovi', 'paine', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'verdeata']",15
670,1,Romania,"['apa', 'banana', 'bulion de rosii', 'carne de pui', 'ceai', 'ceapa', 'condimente', 'dovlecel', 'faina', 'gem', 'mar', 'marar', 'margarina', 'mazare verde', 'morcovi', 'orez', 'paine', 'pasta de rosii', 'piper', 'rosie', 'sare', 'suc', 'ulei']",23
671,1,Romania,"['apa', 'banana', 'branza telemea', 'bulion de carne', 'carne de pasare', 'ceapa', 'cereale', 'lapte', 'morcovi', 'orez', 'ou preparat', 'piper', 'rosie', 'sare', 'ulei']",15
672,1,Romania,"['apa', 'ardei gras', 'bors crud', 'bulion de rosii', 'carne de porc', 'carne de vita', 'cartofi', 'ceapa', 'cereale', 'fasole verde', 'gris', 'lapte', 'mar', 'morcovi', 'orez', 'paine', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'varza murata', 'verdeata', 'zahar']",26
673,1,Romania,"['apa', 'ardei gras', 'branza telemea', 'bulion de rosii', 'carne de porc', 'carne de vita', 'ceapa', 'condimente', 'inghetata', 'mar', 'morcovi', 'orez', 'ou ochi', 'paine', 'paste fainoase', 'piper', 'rosie', 'sare', 'taitei', 'telina', 'ulei', 'varza murata', 'verdeata', 'zahar']",24
674,1,Romania,"['apa', 'ardei', 'banana', 'bors crud', 'branza telemea', 'cartofi', 'cascaval', 'ceai de fructe', 'ceapa', 'dovlecel', 'dulceata', 'faina', 'fasole boabe', 'fasole verde', 'iaurt cu fructe', 'lapte', 'mar', 'morcovi', 'muraturi', 'napolitana', 'ou (crud)', 'ou preparat', 'paine', 'pasta de rosii', 'patrunjel', 'patrunjel radacina', 'pesmet', 'piper', 'rosie', 'sare', 'ulei', 'unt', 'verdeata', 'zahar']",34
675,1,Romania,"['apa', 'bors crud', 'cartofi', 'cartofi pai', 'ceapa', 'fructe', 'iaurt', 'morcovi', 'ou ochi', 'paine', 'patrunjel', 'patrunjel radacina', 'rosie', 'sare', 'ulei']",15
676,1,Romania,"['apa', 'bors crud', 'bulion de rosii', 'carne', 'carne de porc', 'carne de vita', 'ceapa', 'lapte', 'lapte batut', 'morcovi', 'orez', 'ou (crud)', 'ou preparat', 'paine', 'patrunjel radacina', 'pepene verde', 'piper', 'rosii in bulion', 'sare', 'supa de oase', 'ulei', 'varza murata', 'verdeata', 'zahar']",24
677,1,Romania,"['apa', 'ardei', 'ardei gras', 'bors crud', 'cacao', 'carne de vita tocata', 'cartofi', 'ceapa', 'ciocolata', 'drojdie', 'faina', 'fasole verde', 'iaurt', 'lapte', 'mamaliga', 'mar mare', 'morcovi', 'orez', 'ou (crud)', 'patrunjel radacina', 'piper', 'pufuleti', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'varza', 'verdeata', 'zahar']",30
678,1,Romania,"['apa', 'banana', 'carne', 'ceapa', 'cereale', 'gris', 'lapte', 'mazare', 'morcovi', 'ou (crud)', 'paine alba', 'pastarnac', 'piper', 'portocala', 'rosie', 'sare', 'smantana', 'ulei', 'usturoi', 'verdeata', 'zahar']",21
679,1,Romania,"['apa', 'banana', 'cartofi', 'ceapa', 'fasole verde', 'mamaliga', 'marar', 'morcovi', 'nectarina', 'ou preparat', 'paine', 'pasta de rosii', 'patrunjel', 'piper', 'sare', 'smantana', 'ulei']",17
680,1,Romania,"['apa', 'apa minerala', 'bors crud', 'branza', 'carne de pui', 'ceapa', 'ciocolata', 'costita afumata', 'fasole boabe', 'gris', 'lapte', 'mar', 'morcovi', 'paine', 'pastarnac', 'patrunjel radacina', 'rosie', 'salam de vara', 'salata verde', 'sare', 'telina', 'ulei', 'unt', 'usturoi', 'verdeata', 'zahar', 'zeama de lamaie']",27
681,1,Romania,"['apa', 'ardei', 'bors crud', 'ceapa', 'cimbru', 'dovlecel', 'dulceata visine', 'faina', 'iaurt mic', 'lapte', 'morcovi', 'ou (crud)', 'paine', 'parizer', 'patrunjel radacina', 'pepene verde', 'piper', 'porumb fiert', 'rosie', 'sare', 'ulei', 'varza', 'verdeata', 'vinete', 'zahar']",25
682,1,Romania,"['apa', 'branza', 'cacao', 'carne de pui', 'ceapa', 'condimente', 'faina', 'fructe', 'gris', 'lapte', 'mamaliga', 'marar', 'mazare verde', 'morcovi', 'ou (crud)', 'paine', 'pasta de rosii', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",24
683,1,Romania,"['apa', 'banana', 'branza', 'burta', 'carne de pui la gratar', 'cartofi pai', 'ceapa', 'condimente', 'dafin, frunza', 'drojdie', 'faina', 'inghetata', 'morcovi', 'otet', 'ou (crud)', 'paine', 'pasta de rosii', 'piper', 'rosie', 'sare', 'seminte de floarea soarelui prajite', 'sunca', 'ulei', 'unt', 'usturoi']",25
684,1,Romania,"['apa', 'baton cu cereale', 'branza topita', 'bulion de carne', 'carne', 'carne de pui preparata', 'ceapa', 'cereale', 'inghetata', 'lapte', 'morcovi', 'orez', 'paine', 'piper', 'sare', 'ulei']",16
685,1,Romania,"['amestec legume deshidratate', 'apa', 'ardei', 'bors crud', 'ceai', 'ceapa', 'dovlecel', 'faina', 'fasole verde', 'lapte', 'mar', 'morcovi', 'ou (crud)', 'paine', 'para', 'patrunjel radacina', 'rosie', 'sare', 'ulei', 'verdeata', 'zahar']",21
686,1,Romania,"['apa', 'ardei copt', 'bors crud', 'ceapa', 'condimente', 'costita afumata', 'drojdie', 'faina', 'fasole boabe', 'gem', 'lapte', 'mar', 'morcovi', 'ou (crud)', 'paine', 'pasta de rosii', 'pastarnac', 'patrunjel radacina', 'piper', 'portocala', 'sare', 'telina', 'ulei', 'verdeata', 'zahar']",25
687,1,Romania,"['apa', 'ardei gras', 'branza telemea', 'bulion de gaina', 'carne de pasare', 'carne de pui la gratar', 'cartofi pai', 'ceapa', 'fulgi de cereale cu cacao', 'lapte', 'limonada', 'morcovi', 'paine', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'verdeata']",19
688,1,Romania,"['bautura fanta de portocale', 'cafea preparata', 'carne de vita', 'cartofi', 'castravete murat', 'ceapa', 'cola', 'condimente', 'iaurt', 'ketchup', 'lipie arabeasca', 'morcovi', 'napolitana', 'pasta de rosii', 'patrunjel', 'piper', 'sare', 'ulei', 'varza']",19
