COUNTRY,SUBJECT,SURVEY_DAY,items,length
LAO,LAO_881,2,"{'rice polished, steamed', 'seasoning sauce, grade 1', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'squid snack, dried', 'kalanchoe', 'milk whole uht sweet favoured', 'orange flavored water (sugar 13%)', 'dragon fruit', 'tap water', 'pork, shreded, chinese style', 'hen egg whole, boiled'}",12
LAO,LAO_882,1,"{'monosodium glutamate', 'banana (nam-wa variety), ripe', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'buffalo meat', 'apple', 'cabbage chinese, white', 'tap water', 'refined salt'}",9
LAO,LAO_882,2,"{'monosodium glutamate', 'pepsi', 'milk whole uht, chocolate flavoured', 'thai water morning glory red stem', 'sugar, white', 'rice glutinous, polished, steamed', 'omlet hen egg', 'water melon', 'soup, beef spare ribs broth', 'rice noodles fresh small size', 'buffalo meat', 'tap water', 'chilli bird ground', 'refined salt'}",14
LAO,LAO_883,1,"{'rice vermicelli, instant with seasoning', 'banana (nam-wa variety), ripe', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'omlet hen egg', 'kalanchoe', 'orange flavored water (sugar 13%)', 'tap water', 'toffee candy'}",9
LAO,LAO_884,1,"{'monosodium glutamate', 'mango (kaew variety), ripe', 'seasoning sauce, grade 1', 'papaya, ripe', 'seasoning (ros-dee brand)', 'yoghurt drinking uht different flavours', 'rice glutinous, polished, steamed', 'jellies', 'cabbage', 'gunthers walking catfish, roasted', 'cantaloupe', 'strawberry', 'duck egg whole, boiled', 'tap water', 'refined salt', 'pork ball, fried'}",16
LAO,LAO_885,1,"{'tap water', 'sardines, canned in tomato sauce', 'pork, sundried, grilled', 'rice glutinous, polished, steamed'}",4
LAO,LAO_886,1,"{'monosodium glutamate', 'chicken, meat', 'sugar, white', 'chilli bird', 'garlic, deep fried', 'garlic, dried bulbs', 'papaya, unripe', 'num pia (thai)', 'chilli bird small, dried', 'mint leaves', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'tap water', 'roasted uncooked rice', 'shallot spring', 'rice glutinous, polished, steamed', 'celery', 'beef meat lean', 'chilli bird ground', 'refined salt', 'star gooseberry young leaves', 'soup, chicken broth'}",23
LAO,LAO_887,1,"{'beef meat lean', 'tap water', 'rice glutinous, polished, steamed', 'apple'}",4
LAO,LAO_888,1,"{'human milk, 3 month lactation'}",1
LAO,LAO_889,1,"{'roasted uncooked rice', 'monosodium glutamate', 'shallot spring', 'catfish truncated estuarine', 'coriander', 'yoghurt drinking uht different flavours', 'rice glutinous, polished, steamed', 'mango (nam-dok-mai variety), ripe', 'bamboo shoot, boiled', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'beef, sun-dried, raw', 'fish sauce, grade 1', 'tap water', 'refined salt'}",15
LAO,LAO_89,1,"{'longkong', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'guava common', 'milk whole uht sweet favoured', 'striped snakehead fish', 'grapes, red (small)', 'apple', 'tap water', 'striped snakehead fish, dried', 'refined salt'}",11
LAO,LAO_890,1,"{'monosodium glutamate', 'pork ball, blanch', 'milk powdered, bear brand (honey)', 'seasoning (ros-dee brand)', 'sugar, white', 'rice glutinous, polished, steamed', 'soup, beef spare ribs broth', 'rice noodles fresh small size', 'tap water', 'refined salt'}",10
LAO,LAO_891,1,"{'monosodium glutamate', 'soup, pork broth', 'human milk, 6 month lactation', 'banana (nam-wa variety), ripe', 'water fern', 'rice glutinous, polished, steamed', 'sour cucumber (karen name :thi-chaing-za)', 'tap water', 'refined salt', 'hen egg whole, boiled'}",10
LAO,LAO_892,1,"{'monosodium glutamate', 'rice glutinous, polished, steamed', 'dill / pak-chee-lao (thai)', 'chilli bird', 'frog meat', 'fried fish / pla shing shang (thai)', 'beef, sun-dried, raw', 'chinese garlic, dried bulbs, burnted', 'tap water', 'refined salt'}",10
LAO,LAO_893,1,"{'monosodium glutamate', 'chicken, meat', 'chilli bird', 'fish sauce, grade 1', 'pork ball, fried', 'soup, fish broth', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'tap water', 'soup, pork broth', 'tomato ketchup', 'pork blood, boiled', 'rice glutinous, polished, steamed', 'tomato cherry small', 'cabbage chinese', 'chinese garlic, dried bulbs, burnted', 'refined salt', 'pork loin, boiled (fat 7.9%)', 'pork ball, blanch'}",20
LAO,LAO_894,1,"{'coffee 3 in 1 instant coffee mix (nescafee brand)', 'monosodium glutamate', 'tamarind sweet', 'sweet potato, white', 'rice glutinous, polished, steamed', 'omlet hen egg', 'lemon juice 100%', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'pork, roasted (fat 14.6%)', 'tap water', 'refined salt'}",12
LAO,LAO_895,1,"{'monosodium glutamate', 'lettuce', 'chilli bird', 'soybean oil', 'fish sauce, grade 1', 'mint leaves', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'roasted uncooked rice', 'milk whole uht, different flavours', 'shallot spring', 'ma-koak-thai (thai)', 'rice glutinous, polished, steamed', 'tamarind ripe', 'refined salt', 'golden applesnail, channeled applesnail, boiled', 'coriander', 'sweet basil leaves', 'shrimp common', 'nile tilapia'}",21
LAO,LAO_896,1,"{'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'wafer', 'human milk, 3 month lactation', 'dragon fruit', 'tap water', 'common climbing perch', 'refined salt'}",8
LAO,LAO_897,1,"{'monosodium glutamate', 'sugar, white', 'chilli bird', 'pork, roasted (fat 14.6%)', 'hairy basil leaves', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'rice glutinous soaked', 'tap water', 'soup, pork broth', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'apple', 'soymilk, original classic  (lactasoy brand)', 'chilli bird ground', 'refined salt', 'pork loin, boiled (fat 7.9%)', 'seasoning sauce, grade 1', 'nile tilapia'}",19
LAO,LAO_898,1,"{'monosodium glutamate', 'chilli bird', 'onion', 'fish sauce, grade 1', 'duck roasted', 'mint leaves', 'soup, fish broth', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'melientha suauis picrre. / pak waan pa (thai)', 'jackfruit mature', 'tap water', 'roasted uncooked rice', 'rice glutinous, polished, steamed', 'jackfruit, young', 'tomato cherry small', 'chinese garlic, dried bulbs, burnted', 'common climbing perch', 'refined salt', 'coriander', 'nile tilapia, boiled'}",21
LAO,LAO_899,1,"{'monosodium glutamate', 'chicken, meat', 'chilli bird', 'oyster sauce', 'longan', 'seasoning (ros-dee brand)', 'rice noodles fresh small size', 'tap water', 'toffee candy', 'soup, pork broth', 'rice glutinous, polished, steamed', 'cabbage chinese', 'dragon fruit', 'refined salt', 'pork loin, boiled (fat 7.9%)', 'chinese water morning glory', 'kalanchoe', 'soup, chicken broth', 'shrimp cracker from wheat flour'}",19
LAO,LAO_9,1,"{'monosodium glutamate', 'ginger root, mature', 'shallot spring', 'catfish truncated estuarine', 'coriander', 'striped snakehead fish, boiled', 'rice glutinous, polished, steamed', 'soup, fish broth', 'chilli bird', 'lemon grass', 'galangale', 'cabbage chinese', 'tap water', 'refined salt'}",14
LAO,LAO_90,1,"{'chicken, skin', 'monosodium glutamate', 'banana blossoms', 'coriander', 'lemon grass', 'rice glutinous, polished, steamed', 'sugar, white', 'chilli bird', 'lemon juice 100%', 'shallot bulbs, grilled', 'native chicken wing', 'bamboo shoot, boiled', 'native chicken breast', 'chinese garlic, dried bulbs, burnted', 'tap water', 'garlic, dried bulbs', 'refined salt'}",17
LAO,LAO_90,2,"{'monosodium glutamate', 'pork skin deep, fried (fat 46.0%)', 'chilli bird', 'common carp / pla nai (thai)', 'egg plant, purple', 'hairy basil leaves', 'papaya, ripe', 'banana blossoms', 'soup, fish broth', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'bamboo shoot thrysostachys siamensis, boiled', 'shrimp tiny paste, fermented', 'tap water', 'shallot spring', 'ma-koak-thai (thai)', 'lemon grass', 'rice glutinous, polished, steamed', 'chinese garlic, dried bulbs, burnted', 'rice noodles fermented / ka-nom-jeen (thai)', 'refined salt', 'coriander', 'chinese water morning glory', 'thai garlic, dried bulbs', 'kalanchoe'}",25
LAO,LAO_900,1,"{'tap water', 'human milk, 3 month lactation', 'rice glutinous, polished, steamed'}",3
LAO,LAO_900,2,"{'tap water', 'human milk, 3 month lactation', 'rice glutinous, polished, steamed', 'refined salt'}",4
LAO,LAO_901,1,"{'monosodium glutamate', 'soup, pork broth', 'corn waxy, boiled (candle corn)', 'coriander', 'crisp eggplant', 'rice glutinous, polished, steamed', 'chilli bird', 'soybean oil', 'oyster sauce', 'cabbage', 'omlet hen egg', 'fish sauce, grade 1', 'chinese garlic, dried bulbs, burnted', 'tap water', 'refined salt'}",15
LAO,LAO_902,1,"{'monosodium glutamate', 'yard long bean green', 'mint leaves', 'soup, fish broth', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'pak meg (thai)', 'roasted uncooked rice', 'alcoholic beverage, distilled, whiskey, 86 proof', 'shallot spring', 'rice glutinous, polished, steamed', 'water melon', 'tamarind ripe', 'sparrows brinjal', 'chilli bird ground', 'refined salt', 'banana (nam-wa variety), ripe', 'nile tilapia, boiled', 'coriander', 'alcoholic beverage, beer, regular', 'rabbit meat', 'nile tilapia'}",22
LAO,LAO_903,1,"{'monosodium glutamate', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'chilli bird', 'shallot bulbs, grilled', 'omlet hen egg', 'duck breast meat', 'hen egg, fried', 'kalanchoe', 'chinese garlic, dried bulbs, burnted', 'tap water', 'refined salt'}",12
LAO,LAO_904,1,"{'beef meat lean, boiled', 'monosodium glutamate', 'shallot spring', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'crisp eggplant', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soup, beef spare ribs broth', 'gunthers walking catfish, boiled', 'tap water', 'gourd sponge round', 'toffee candy', 'striped snakehead fish, dried', 'refined salt'}",14
LAO,LAO_905,1,"{'monosodium glutamate', 'banana (nam-wa variety), ripe', 'water fern', 'lemon grass', 'rice glutinous, polished, steamed', 'sour cucumber (karen name :thi-chaing-za)', 'chilli bird', 'gourd bottle', 'buffalo meat', 'cabbage chinese', ""governor's plum"", 'tap water', 'common climbing perch', 'refined salt'}",14
LAO,LAO_906,1,"{'monosodium glutamate', 'rice glutinous, polished, steamed', 'gourd bitter wild', 'milk condensed sweetened', 'sugar, white', 'tap water', 'gourd sponge round', 'chocolate flavoured drink 3 in 1 instant powder mix (milo brand)', 'refined salt'}",9
LAO,LAO_906,2,"{'monosodium glutamate', 'soup, pork broth', 'pork tenderloin (fat 3.2%)', 'chocolate flavoured drink 3 in 1 instant powder mix (milo brand)', 'gourd sponge angled', 'lemon grass', 'rice glutinous, polished, steamed', 'sour cucumber (karen name :thi-chaing-za)', 'soybean oil', 'guava common', 'sugar, white', 'gourd bottle', 'milk condensed sweetened', 'tap water', 'bread, custard / cream filled', 'garlic, dried bulbs', 'refined salt'}",17
LAO,LAO_907,1,"{'monosodium glutamate', 'chicken, meat', 'pork tenderloin (fat 3.2%)', 'sugar, white', 'soybean oil', 'oyster sauce', 'chilli bird', 'fish sauce, grade 1', 'garlic, dried bulbs', 'papaya, unripe', 'yard long bean green', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'shrimp tiny paste, fermented', 'tap water', 'pumpkin', 'cake cream filled / jamroll (euro brand)', 'ice cream coconut milk', 'soup, pork broth', 'pork roasted (meat)', 'rice glutinous, polished, steamed', 'tomato cherry small', 'cabbage chinese', 'apple', 'rice noodles fermented / ka-nom-jeen (thai)', 'refined salt', 'omlet hen egg', 'soup, chicken broth'}",28
LAO,LAO_908,1,"{'monosodium glutamate', 'soup, pork broth', 'pork tenderloin (fat 3.2%)', 'lettuce', 'rice glutinous, polished, steamed', 'oyster sauce', 'soybean oil', 'fermented fish, liquid part (fermented for 3 -12 months)', 'bamboo shoot thrysostachys siamensis, boiled', 'common silver barb', 'cabbage chinese', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'nile tilapia salt coat , grilled', 'rice glutinous soaked', 'tap water', 'gourd sponge round', 'refined salt'}",17
LAO,LAO_909,1,"{'milk whole uht, different flavours', 'monosodium glutamate', 'catfish truncated estuarine', 'shallot spring', 'tamarind sweet', 'lemon grass', 'rice glutinous, polished, steamed', 'soup, fish broth', 'cabbage chinese', 'cantaloupe', 'tap water', 'common climbing perch', 'refined salt'}",13
LAO,LAO_91,1,"{'monosodium glutamate', 'soup, pork broth', 'banana (nam-wa variety), ripe', 'rice polished, steamed', 'thai water morning glory white stem', 'chilli bird', 'soybean oil', 'cabbage', 'cabbage chinese', 'fish sauce, grade 1', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'shallot bulbs, deep fried', 'tap water', 'cabbage chinese  flowers', 'short bodied mackerel, steamed, fried', 'refined salt'}",16
LAO,LAO_91,2,"{'monosodium glutamate', 'chicken, meat', 'tamarind young leaves', 'rice polished, steamed', 'shallot spring', 'coriander', 'soup, fish broth', 'water melon', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soup, chicken broth', 'gunthers walking catfish, boiled', 'tap water', 'refined salt'}",13
LAO,LAO_910,1,"{'monosodium glutamate', 'ivygourd', 'seasoning (ros-dee brand)', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'snack from flour (corn, wheat, potato)', 'omlet hen egg', 'soup, fish broth', 'fermented fish, liquid part (fermented for 3 -12 months)', 'gunthers walking catfish, boiled', 'tap water', 'toffee candy', 'refined salt'}",13
LAO,LAO_911,1,"{'monosodium glutamate', 'beef meat lean, boiled', 'beef meat lean', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'chilli bird', 'common carp / pla nai (thai)', 'sardines, canned in tomato sauce', 'cabbage chinese', 'soup, beef spare ribs broth', 'tap water', 'refined salt', 'hen egg whole, boiled'}",13
LAO,LAO_912,1,"{'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'milk whole uht, natural', 'wafer', 'beef, sun-dried, raw', 'shrimp cracker from wheat flour', 'tap water', 'nile tilapia salt coat , grilled', 'refined salt'}",9
LAO,LAO_913,1,"{'monosodium glutamate', 'pomegranate solft seed', 'pork skin deep, fried (fat 46.0%)', 'sugar, white', 'chilli bird', 'soybean oil', 'fish sauce, grade 1', 'cabbage chinese, white', 'garlic, dried bulbs', 'pork loin, fried', 'shallot bulbs', 'seasoning (ros-dee brand)', 'soup, fish broth', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tea hot/ice (no sugar added), ready to drink', 'hen egg, whole', 'tap water', 'thai sukiyaki dipping sauce', 'shallot spring', 'crisp eggplant', 'rice glutinous, polished, steamed', 'tomato cherry small', 'cabbage chinese', 'chinese garlic, dried bulbs, burnted', 'rice noodles fermented / ka-nom-jeen (thai)', 'refined salt', 'coffee 3 in 1 instant coffee mix (nescafee brand)', 'rice vermicelli, dried', 'seasoning sauce, grade 1', 'coriander', 'snail pond / river', 'fennel common leaves / culantro', 'nile tilapia, boiled', 'banana (horm variety)', 'thai water morning glory white stem'}",36
LAO,LAO_914,1,"{'monosodium glutamate', 'pepsi', 'milk whole uht, chocolate flavoured', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'short bodied mackerel, steamed', 'soybean oil', 'pork sausage, fermented (packed in banana leaf)', 'fish sauce, grade 1', 'hen egg, whole', 'tap water', 'toffee candy'}",12
LAO,LAO_915,1,"{'sweet potato, yellow', 'rice glutinous, polished, steamed', 'soup, fish broth', 'duck breast meat', 'fish sauce, grade 1', 'soup, chicken broth', 'tap water', 'cabbage chinese  flowers', 'common climbing perch', 'tangelo / tangerine / mandarin', 'refined salt'}",11
LAO,LAO_916,1,"{'human milk, 6 month lactation', 'monosodium glutamate', 'rice glutinous, polished, steamed', 'soup, fish broth', 'pork loin (fat 7.7%)', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'refined salt'}",8
LAO,LAO_917,1,"{'monosodium glutamate', 'chicken, meat', 'pak ka yheng (thai)', 'seasoning (ros-dee brand)', 'rice glutinous, polished, steamed', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'bamboo shoot, boiled', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'kalanchoe', 'frog small green with bone', 'tap water', 'acacia pennata / cha-om (thai)', 'nile tilapia', 'refined salt'}",15
LAO,LAO_918,1,"{'monosodium glutamate', 'sugar, white', 'soybean oil', 'bamboo shoot, boiled', 'pork, roasted (fat 14.6%)', 'finfish roe mixed species', 'sugar syrup heavy', 'beef ball, roasted', 'papaya, ripe', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'rice glutinous soaked', 'hen egg, whole', 'tap water', 'toffee candy', 'indian gooseberry', 'rice glutinous, polished, steamed', 'chilli bird ground', 'common climbing perch', 'refined salt', 'banana (nam-wa variety), ripe', 'cornpuff salted, baked', 'chocolate flavoured drink, powder', 'coconut juice', 'coconut meat, immature', 'tangelo / tangerine / mandarin'}",26
LAO,LAO_919,1,"{'human milk, 6 month lactation', 'cerelac (mixed vegetable)', 'kalanchoe', 'dragon fruit', 'tap water'}",5
LAO,LAO_92,1,"{'chicken, liver', 'pork sausage fresh cooked (fat 28.4%)', 'pork tenderloin, boiled (fat 2.2%)', 'rice porridge pre-cooked with seasoning', 'pork heart, boiled', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'milk whole uht sweet favoured', 'grapes, red (small)', 'tap water', 'toffee candy', 'refined salt'}",12
LAO,LAO_920,1,"{'soup, pork broth', 'pork loin, boiled (fat 7.9%)', 'monosodium glutamate', 'rice polished, steamed', 'pork roasted (meat)', 'fish based snack with seasoning', 'snack from flour (corn, wheat, potato)', 'orange flavored water (sugar 13%)', 'tap water', 'refined salt'}",10
LAO,LAO_921,1,"{'seasoning sauce, grade 1', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'wafer', 'potatochip fried mixed flavored', 'soymilk, original classic  (lactasoy brand)', 'tap water', 'hen egg whole, boiled'}",8
LAO,LAO_922,1,"{'monosodium glutamate', 'wafer', 'garlic, dried bulbs', 'chilli bird small, dried', 'rice vermicelli, instant with seasoning', 'banana blossoms', 'shallot bulbs', 'duck leg meat', 'mint leaves', 'soup, fish broth', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'bamboo shoot thrysostachys siamensis, boiled', 'galangal shoot', 'rice glutinous soaked', 'tap water', 'pepper, white', 'shallot spring', 'rice glutinous, polished, steamed', 'chilli bird ground', 'rice noodles fermented / ka-nom-jeen (thai)', 'refined salt', 'seasoning sauce, grade 1', 'nile tilapia, boiled', 'chinese water morning glory', 'coriander', 'banana (horm variety)'}",27
LAO,LAO_922,2,"{'monosodium glutamate', ""job's tear whole seeds"", 'soybean oil', 'chilli bird', 'galangale', 'bitter orange; leech leaves, semi-dried', 'gourd sponge round', 'garlic, dried bulbs', 'gourd sponge  young leaves (tips)', 'chilli bird small, dried', 'hairy basil leaves', 'banana blossoms', 'shallot bulbs', 'fowl meat', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'wing bean pods', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'crisp eggplant', 'cabbage', 'chinese garlic, dried bulbs, burnted', 'rice noodles fermented / ka-nom-jeen (thai)', 'chilli bird ground', 'nug-su-na-du, boiled (karen name)', 'refined salt', 'mungbean sprout', 'coriander', 'nile tilapia, boiled', 'banana (horm variety)', 'duck meat', 'coconut cream, added water 28% (fat 24.9%)'}",34
LAO,LAO_923,1,"{'monosodium glutamate', 'soup, pork broth', 'rice polished, steamed', 'seasoning (ros-dee brand)', 'native chicken thigh', 'rice glutinous, polished, steamed', 'milk whole uht, natural', 'soybean oil', 'oyster sauce', 'apple', 'soup, chicken broth', 'tap water', 'refined salt'}",13
LAO,LAO_924,1,"{'monosodium glutamate', 'snack from flour (corn, wheat, potato)', 'oyster sauce', 'soybean oil', 'pork, shreded, chinese style', 'orange flavored water (sugar 13%)', 'tap water', 'toffee candy', 'milk whole uht, different flavours', 'soup, pork broth', 'rambutan', 'rice glutinous, polished, steamed', 'kanom-nang-led (thai)', 'cabbage chinese', 'corn puff, sweetened, fried', 'refined salt', 'pork loin (fat 7.7%)', 'omlet hen egg', 'kalanchoe', 'hen egg whole, boiled', 'chewing gum'}",21
LAO,LAO_925,1,"{'monosodium glutamate', 'yard long bean green', 'garlic, dried bulbs', 'rice glutinous, polished, steamed', 'horse tamarind, young pods', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'chilli bird', 'cabbage', 'papaya, unripe', 'sugar, white', 'pork, roasted (fat 14.6%)', 'soup, chicken broth', 'rice glutinous soaked', 'tap water', 'duck meat', 'longkong', 'refined salt'}",18
LAO,LAO_926,1,"{'monosodium glutamate', 'chilli bird', 'bitter orange; leech leaves, semi-dried', 'potato sweet leaves and tender tips', 'gourd sponge round', 'rice vermicelli, instant with seasoning', 'tamarind young pod', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soup, beef spare ribs broth', 'pork feet (fat 10.2%)', 'rice glutinous soaked', 'tap water', 'ginger young', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'cabbage', 'cabbage chinese', 'galangal tuber', 'refined salt', 'bamboo shoot'}",21
LAO,LAO_927,1,"{'tamarind young pod', 'sugar, white', 'rice glutinous, polished, steamed', 'chocolate flavoured drink, powder', 'beef, sun-dried, raw', 'pa-tong-ko', 'tap water', 'pork sausage, fried, northeastern style (fat 31.6%)'}",8
LAO,LAO_927,2,"{'monosodium glutamate', 'candies milk chocolate', 'tamarind young pod', 'shallot spring', 'nile tilapia, boiled', 'soup, fish broth', 'rice glutinous, polished, steamed', 'buffalo meat', 'cabbage chinese', 'shrimp cracker from wheat flour', 'tap water', 'sesame seeds, black, roasted', 'refined salt'}",13
LAO,LAO_928,1,"{'monosodium glutamate', 'chilli bird', 'fish sauce, grade 1', 'beef meat lean, grilled', 'beef internal organ (average)', 'num pia (thai)', 'beef liver', 'mint leaves', 'soup, fish broth', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soup, beef spare ribs broth', 'tap water', 'roasted uncooked rice', 'shallot spring', 'rice glutinous, polished, steamed', 'beef meat lean', 'refined salt', 'beef meat lean, boiled', 'nile tilapia, boiled'}",19
LAO,LAO_929,1,"{'monosodium glutamate', 'pork tenderloin (fat 3.2%)', 'mushroom straw', 'chilli bird', 'soybean oil', 'fish sauce, grade 1', 'garlic, dried bulbs', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'gunthers walking catfish, boiled', 'shallot spring', 'rice glutinous, polished, steamed', 'tomato cherry small', 'cabbage', 'cabbage chinese', 'apple', 'common climbing perch', 'refined salt', 'rice polished, steamed', 'seasoning sauce, grade 1', 'coriander', 'kalanchoe'}",23
LAO,LAO_93,1,"{'human milk, 6 month lactation', 'monosodium glutamate', 'tap water', 'chicken, skin', 'duck egg, salted', 'shallot spring', 'beef liver', 'chinese water morning glory', 'rice glutinous, polished, steamed', 'jellies', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'biscuits plain / buttermilk commercially baked', 'soup, chicken broth', 'shallot bulbs, deep fried', 'bread, rice bean filled', 'chicken thigh, boiled', 'cornpuff salted, fried', 'refined salt'}",18
LAO,LAO_93,2,"{'human milk, 6 month lactation', 'soup, pork broth', 'chicken, meat', 'monosodium glutamate', 'duck roasted', 'pork blood, boiled', 'shallot spring', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'omlet hen egg', 'fish sauce, grade 1', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'shrimp cracker from wheat flour', 'tap water', 'shallot bulbs, deep fried', 'refined salt'}",16
LAO,LAO_930,1,"{'monosodium glutamate', 'chilli bird', 'bitter orange; leech leaves, semi-dried', 'garlic, dried bulbs', 'shallot bulbs', 'mint leaves', 'fermented fish, liquid part (fermented for 3 -12 months)', 'carrot', 'tap water', 'toffee candy', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'cabbage', 'rice noodles fermented / ka-nom-jeen (thai)', 'common climbing perch', 'refined salt', 'coriander', 'nile tilapia, boiled', 'nile tilapia', 'chewing gum'}",21
LAO,LAO_930,2,"{'monosodium glutamate', 'bamboo shoot, boiled', 'chilli bird', 'pork, roasted (fat 14.6%)', 'bitter orange; leech leaves, semi-dried', 'garlic, dried bulbs', 'papaya, unripe', 'shallot bulbs', 'mango (ok-rong variety), ripe', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'orange flavored water (sugar 13%)', 'rice glutinous soaked', 'tap water', 'toffee candy', 'lemon grass', 'rice glutinous, polished, steamed', 'cabbage', 'apple', 'rice noodles fermented / ka-nom-jeen (thai)', 'refined salt', 'pumpkin young leaves', 'nile tilapia, boiled'}",24
LAO,LAO_931,1,"{'rice glutinous, polished, steamed', 'pork, roasted (fat 14.6%)', 'hen egg, fried', 'pork sausage, fermented (packed in banana leaf)', 'soymilk, original classic  (lactasoy brand)', 'tap water', 'nile tilapia salt coat , grilled'}",7
LAO,LAO_932,1,"{'monosodium glutamate', 'soybean oil', 'oyster sauce', 'chilli bird', 'fish sauce, grade 1', 'papaya, unripe', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'tap water', 'soup, pork broth', 'shallot spring', 'rice glutinous, polished, steamed', 'beef meat lean', 'chilli bird ground', 'refined salt', 'pork liver, boiled', 'pork spare ribs (fat 14.7%)', 'seasoning sauce, grade 1', 'coriander'}",20
LAO,LAO_933,1,"{'monosodium glutamate', 'shallot spring', 'native chicken thigh', 'rice glutinous, polished, steamed', 'cake sponge commercially prepared', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soup, chicken broth', 'tap water', 'chilli bird ground', 'common climbing perch', 'garlic, dried bulbs', 'refined salt'}",13
LAO,LAO_933,2,"{'monosodium glutamate', 'sugar, white', 'chilli bird', 'mirinda strawberry', 'horse tamarind, young pods', 'papaya, unripe', 'garlic, dried bulbs', 'soup, fish broth', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'gunthers walking catfish, boiled', 'shallot spring', 'rice glutinous, polished, steamed', 'tomato cherry small', 'cabbage', 'common climbing perch', 'refined salt', 'coriander', 'fennel common leaves / culantro', 'thai water morning glory white stem'}",21
LAO,LAO_934,1,"{'rice glutinous, polished, steamed', 'pork, roasted (fat 14.6%)', 'pork sausage, steamed / moo-yor (thai)', 'tap water', 'sugar syrup heavy'}",5
LAO,LAO_934,2,"{'chicken, skin', 'monosodium glutamate', 'chicken, meat', 'sugar syrup heavy', 'rice glutinous, polished, steamed', 'mango (nam-dok-mai variety), ripe', 'chicken breast, boiled', 'cabbage', 'pork sausage, steamed / moo-yor (thai)', 'soup, chicken broth', 'tap water', 'chicken wing, boiled', 'chicken drumstick, boiled', 'refined salt'}",14
